Collection_ID,Collection_Name
173779058788,Bags & Backpacks
162240069732,Kids' Swim Training Aids
173809762404,Floaties
162240102500,Inflatable Floaties
162240135268,Foam Floaties
173809795172,Flotation Suits
162240168036,Girls' Flotation Suits
162240200804,Boys' Flotation Suits
173809827940,Swim Vests
162240233572,Girls' Swim Vests
162240266340,Boys' Swim Vests
162240299108,Swim Safety Alarms
173809893476,Beach Balls
162240364644,Beach Balls
162240397412,Sport Balls
162240430180,Pool Noodles
162240462948,Pool Games
162240495716,Dive Toys
162240528484,Water Blasters & Soakers
162239578212,Anti-Chafe 
162239610980,Foam Rollers & Self Massagers
162239643748,Compression & Braces
162239676516,Athletic Tape
162239709284,Ice & Heat Packs
173781057636,Shoe Accessories
173781090404,Shoe Cleaners & Repair
173781123172,Insoles
162232959076,Arch Support
173781155940,Forefoot & Heel Pads
162232991844,Shoe Laces
166154272868,Performance Swimwear
166154305636,Fashion Swimwear
173798031460,TYR Flash Sale 3 Days Only! 
173799538788,Gottex
162233745508,60th Anniversary Collection
173782237284,Test1234
173782270052,QCVN_Category to Assign Products_SO
173782401124,An Test Sub
173782335588,An Test Sub 1
173782368356,An Test Sub 2
173782499428,Add Subcategory
173782564964,Change category name 10
173782597732,Add subcategory 1
173574586468,Test Loading Create New 1
173782630500,Lien Test Subcategory Sub 2
162067284068,Athletic Swimwear
162067710052,Fashion Swimwear
173781909604,Athletic Swimwear
173781942372,Recreational Swimwear
173808287844,Swim Accessories
173808320612,Swim Gear
173809926244,Competitive Swim
173809959012,Deck Equipment
173808353380,Pool and Beach Gear
173782663268,QCVN_Category to Assign Products_SO 1
173782696036,Retailer
173782728804,Lien Test 1234
162072297572,Sarong
162075607140,Sarong
162159525988,Sarong
162164375652,Sarong
162072428644,High Neck Tops
162159951972,High Neck Tops
162216018020,High Neck Tops
173773324388,Lien Subtest 10 Testing URL 1
173773357156,Lien Subtest 11 abc
173773389924,Lien Subtest 12 Category Name Change
162211332196,Adult Water Bottles 
162211364964,Kids Water Bottles 
162204057700,Adult Water Bottles
162204090468,Kids Water Bottles
162240004196,Adult Water Bottles
162240036964,Kids Water Bottles 
173773422692,Lien Subtest 13 Edit
162080489572,Adult Masks
162080522340,Kids' Masks
162203959396,Adult Masks
162203992164,Kids' Masks
162238103652,Adult Masks
162238169188,Kids' Masks
166153388132,Women's Swim Dresses
162188787812,Kids Water Bottles 
173770506340,Adult Water Bottles 
173762609252,Adult Water Bottles 
173752418404,Adult Water Bottles 
166152077412,Scuba Gear 
162084683876,Scuba Gear
162125643876,Scuba Gear
174488125540,Massagers
166158336100,Fun Training Prints 
162233778276,Womens Fun Training Prints
162233811044,Mens Fun Training Prints
162233843812,Girls 
162233876580,Boys
162087829604,Pool Mattresses
162075705444,High Neck Tops
162164637796,High Neck Tops
162095333476,Pool mattresses
162061910116,Americana Collection
173782761572,Lien Meta Testing
173771325540,Lien Subtest 14
174487928932,Crystals
173780369508,Swimwear
173780402276,Rashguards
162228338788,Modest Swimwear
162232565860,Long Sleeve 
162232598628,High Neck
162232631396,Unitards
173780435044,Rashguards (Tight Fit)
173780467812,Swim Shirts
162232860772,One Piece Rashguards
162232893540,Thermals
162232664164,Longsleeve
162232696932,Shortsleeve 
162232729700,Tanks
162232762468,Longsleeve
162232795236,Shortsleve 
162232828004,Tanks
173774864484,Longsleeve
173774897252,Shortsleeve
173774930020,Longsleeve 
173774962788,Shortsleeve
173782794340,Add Subcategory Test 123
173775913060,Longsleeve
173775945828,Shortsleeve
173775978596,Longsleeve 
173776011364,Shortsleeve
173777584228,Longsleeve
173777616996,Shortsleeve 
173777649764,Longsleeve 
173777682532,Shortsleeve 
173777420388,Longsleeve 
173777453156,Shortsleeve 
173777485924,Longsleeve
173777518692,Shortsleeve
166158368868,Team Swimsuits
166158401636,Womens Team Prints
166158434404,Mens Team Prints
166158467172,Girls Team Prints
166158499940,Boys Team Prints
166158532708,SwimOutlet Exclusives 
162061942884,USA Swimming Worlds Apparel By Arena 
173779124324,Lien Subtest B.2 Subcat 1
173749469284,Boy's Water Polo Suits
162113028196,Girls Water Polo Suits
173782827108,Lien Bug Test Create New Category
162062499940,Speedo Elite Tech Suits
166159056996,Speedo Swimwear
162062532708,Speedo Team Apparel 
162061975652,Arena Swimwear
166158565476,Speedo Footwear 
162158444644,Snorkeling Vests
173782859876,an test
173775454308,Longsleeve
173775487076,Shortsleeve 
173775519844,Longsleeve 
173775552612,Shortsleeve 
173775585380,Longsleeve
173775618148,Shortsleeve
173775650916,Longsleeve 
173775683684,Shortsleeve
173778108516,Longsleeve
173778141284,Shortsleeve 
173778174052,Longsleeve 
173778206820,Shortsleeve 
173776044132,Longsleeve
173776076900,Shortsleeve
173776109668,Longsleeve 
173776142436,Shortsleeve
173777813604,Longsleeve 
173777846372,Shortsleeve 
173777879140,Longsleeve
173777911908,Shortsleeve
173774995556,Longsleeve
173775028324,Shortsleeve
162109685860,Longsleeve 
162109718628,Shortsleeve
173751271524,Longsleeve
173751304292,Shortsleeve 
173751337060,Longsleeve 
173751369828,Shortsleeve 
173751402596,Longsleeve
173751435364,Shortsleeve
173751468132,Longsleeve 
173751500900,Shortsleeve
173751631972,Longsleeve 
173751664740,Shortsleeve 
173751697508,Longsleeve
173751730276,Shortsleeve
173751763044,Longsleeve
173751795812,Shortsleeve
173751828580,Longsleeve 
173751861348,Shortsleeve
173755990116,Longsleeve
173756022884,Shortsleeve 
173756055652,Longsleeve 
173756088420,Shortsleeve 
173756121188,Longsleeve
173756153956,Shortsleeve
173756186724,Longsleeve 
173756219492,Shortsleeve
173756252260,Longsleeve 
173756285028,Shortsleeve 
173756317796,Longsleeve
173756350564,Shortsleeve
173756383332,Longsleeve
173756448868,Shortsleeve
173756481636,Longsleeve 
173756514404,Shortsleeve
173757661284,Longsleeve
173757694052,Shortsleeve 
173757726820,Longsleeve 
173757759588,Shortsleeve 
173757792356,Longsleeve
173757825124,Shortsleeve
173757857892,Longsleeve 
173757890660,Shortsleeve
173758021732,Longsleeve 
173758087268,Shortsleeve 
173758120036,Longsleeve
173758152804,Shortsleeve
173758185572,Longsleeve
173758218340,Shortsleeve
173758251108,Longsleeve 
173758283876,Shortsleeve
173766344804,Longsleeve 
173766377572,Shortsleeve 
173766410340,Longsleeve
173766443108,Shortsleeve
173766475876,Longsleeve
173766508644,Shortsleeve
173766541412,Longsleeve 
173766574180,Shortsleeve
173766738020,Longsleeve
173766770788,Shortsleeve 
173766803556,Longsleeve 
173766836324,Shortsleeve 
173766869092,Longsleeve
173766901860,Shortsleeve
173766934628,Longsleeve 
173766967396,Shortsleeve
173768278116,Longsleeve 
173768310884,Shortsleeve 
173768343652,Longsleeve
173768376420,Shortsleeve
173768409188,Longsleeve
173768441956,Shortsleeve
173768474724,Longsleeve 
173768507492,Shortsleeve
173769621604,Longsleeve
173769654372,Shortsleeve
173769687140,Longsleeve 
173769719908,Shortsleeve
173769752676,Longsleeve
173769785444,Shortsleeve 
173769818212,Longsleeve 
173769850980,Shortsleeve 
173769949284,Longsleeve
173769982052,Shortsleeve
173770014820,Longsleeve 
173770047588,Shortsleeve
173770080356,Longsleeve 
173770113124,Shortsleeve 
173770145892,Longsleeve
173770178660,Shortsleeve
173782892644,Lien Test Subcategory Sub 4
162062008420,Penbrooke Krinkle® Chlorine Resistant Swimwear
162066202724,Women's
162066235492,Men's
162066268260,Kids'
162066301028,Swim Gear
162062041188,Arena Color Blow Out Tech Suits
264373633124,Men's Yoga Tanks
173798064228,Womens Wetsuits
173798195300,Mens Wetsuits
173798326372,Girls Wetsuits
173798359140,Boys' Wetsuits
173798391908,Swim Gear
173798424676,Clothing 
166158598244,Total Eclipse
162234302564,Performance
162234335332,Lifestyle
173797376100,Personal Care
173797408868,Nutrition
173797441636,Surf Swimwear
173796851812,Juniors' Swimwear
173797474404,Beach Gear
173797507172,Triathlon
173798096996,Performance Swimwear
173798129764,Fashion Swimwear
173798228068,Performance Swimwear
173798260836,Recreational Swimwear
173798162532,Women's Wetsuits
173798293604,Men's Wetsuits
173798457444,Women's 
173798490212,Men's
173798522980,Girls'
173798555748,Boys'
173798588516,Footwear
173798621284,Women's
173798654052,Men's
173798686820,Kids'
166158631012,Personalization Station 
162223095908,One Shoulder 
162216869988,Sarong
162216902756,Unitards
162087862372,Large Pool Floats
162095366244,Large Pool Floats
162123841636,Large Pool Floats
162140127332,Large Pool Floats
162200191076,High Neck
162172043364,High Neck 
162195701860,High Neck 
162195013732,High Neck 
162074034276,High Neck 
162163196004,High Neck 
173773029476,Active Wetsuits
162207006820,Spring Suits
162207039588,Fullsuit Wetsuits
162230960228,Wetsuit Jackets & Vests
162230992996,Wetsuit Shorts & Pants
162231025764,Short Johns & Long Johns
162231058532,Wetsuit Accessories
162231091300,Spring Suits
173773062244,Fullsuit Wetsuits
162218868836,Fullsuit Wetsuits
162218901604,Springsuit Wetsuits
162205335652,Fullsuit Wetsuits
162205368420,Springsuit Wetsuits
162161557604,Adult Snorkel Sets
162161590372,Kids' Snorkel Sets
173799604324,Black One Piece Swimsuits
166158663780,Black Friday
173782925412,Labor Day
162062073956,Kenneth Cole Reaction
162098479204,Gift Sets
162112503908,Dive Watches and Computers 
162227486820,Swim Fins
162081374308,Kids' Swim Fins
162152939620,Kids' Swim Fins
162097692772,Kids' Swim Fins
162177974372,Kids' Swim Fins
162241151076,Kids' Life Jackets
162082586724,Kids' Life Jackets
162240331876,Kids' Life Jackets
162233679972,Competition Swimwear
173798719588,Womens Swimwear
173798752356,Mens Swimwear
173798785124,Girls Swimwear
173798850660,Water Aerobics Swimwear
173798883428,Water Polo Swimwear
173798916196,Womens Swimwear
173798948964,Mens Swimwear
173798981732,Snorkeling Gear
173798817892,Boys Swimwear
173799014500,Lifeguard
173782958180,Create New Category 2_Test
166158729316,Team Deck Clothing
166158762084,Team Bags & Backpacks
166158794852,Team Tech Suits
173799047268,Swim Gear 
162064171108,Men's Short Swim Trunks
162114994276,Men's Short Swim Trunks
162158903396,Men's Short Swim Trunks 
162203140196,Men's Short Swim Trunks 
162218180708,Men's Short Swim Trunks 
173780074596,Lien Create New Test
173780107364,Lien Add Subcategory Test
173782990948,Spire Compatible Swimsuits
173799080036,Swim Backpacks
173779157092,subcategory test 123
173783023716,KrisGCPTest
173783056484,Kris1
173783089252,Kris2
173783122020,Kris3
173783154788,Kris GCP Test 4
173783187556,1
173783220324,2
173783253092,3
173783285860,an test gc
173783351396,an test gc 2
173789413476,Cruise Mom
173783384164,SwimOutlet TEST Promotions
162234040420,Printed Team Swimsuits
162234073188,Solid Team Swimsuits
162234105956,Splice Team Swimsuits
162065743972,Mommy and Me 
162219393124,Water Aerobics Mom 
162219425892,Lap Swimming Mom 
162098118756,Reef Safe
162098151524,Face Sticks 
162098184292,After Sun Care
162098741348,Hydration
162098774116,Chews
173802422372,Protein Shakers
173802455140,Waffles
162098806884,Waffles
166159646820,Protein Shakers 
173783416932,Bellisima Collection
162062106724,End of Season Blow Out Sale!
173799768164,Men's Clearance
173799800932,Womens Clearance
173799997540,Kids Clearance
162060828772,Triathlon 
173799145572,Triathlon
173799178340,Cycling
173799211108,Running 
173799243876,Running Accessories
173799276644,Personal Care
173799309412,Nutrition
173799342180,Electronics
173799374948,Fashion Swimwear 
173799407716,Surf
173799440484,Designer Swimwear
162233712740,Active Swimwear 
173799473252,Beach Gear 
173799506020,Kids Swimwear
162098217060,Tanning 
162098511972,Travel Size 
166158827620,All White Collection
162235449444,Final Few Clearance
166158860388,Competition Swimwear &Triathlon 
173800030308,Fashion & Beach 
162237775972,Workout Towels
162111389796,Water Resistant MP3 & Audio 
162111520868,Water Resistant Earphones
162234237028,Competition Swimwear
162234269796,Triathlon
173799571556,Water Polo 
162235482212,Men's Final Few
162235514980,Women's Final Few
162235547748,Kid's Final Few 
173797539940,Surf Wetsuits  
173797572708,Competition Swimwear
173797605476,Active Swimwear
173797638244,Fashion Swimwear
173797671012,Designer Swimwear
173797703780,Kids Swimwear
173797736548,Water Aerobics Swimwear
173779189860,teste
162068856932,Zipperless 
162140717156,Zipperless  
162209726564,Gifts for the Competive Swimmer
162066137188,For Water Aerobics 
162210775140,Gifts for Water Aerobics
162112536676,Swim.com Compatible Watches
162181480548,Bellissima Collection
166153420900,Speedo Teamster Backpacks
166153453668,TYR Backpacks
162075738212,Over the Shoulder Tops
162075770980,Bandeau Tops
162075639908,Plunge Neck
162062139492,Chlorine Resistant Swimwear
173783449700,an test
162209071204,Water Polo Swimwear
162209267812,Water Polo Briefs
162065285220,Snorkeling 
162065317988,Dryland Training 
162209103972,Juniors Swimwear
162218934372,Competition Swimwear
162218967140,Fashion Swimwear
162218999908,Beach Gear 
162219032676,Triathlon 
162219065444,Kids Swimwear
162219098212,Lifeguard 
162219130980,Surf 
173788004452,Footwear
162233024612,Womens Swimwear
162233057380,Mens Swimwear
162233090148,Swim Gear 
162233188452,Juniors Swimwear 
162233221220,Active Recreation Swimwear 
162240561252,Cycling 
162233352292,Running Apparel 
162233385060,Running Accessories 
173787906148,Nurtition 
162219163748,Water Aerobics 
162233483364,Mens Swimwear
173787938916,Competition Swimwear 
173787971684,Fashion Swimwear 
162233614436,Water Shoes 
162233647204,Sandals 
162233122916,Kids Swimwear 
173787840612,Personal Care 
173787873380,Electronics 
162219196516,Snorkeling 
162219229284,Electronics 
162233253988,Plus Size Swimwear
162219294820,Personal Care 
162219327588,Water Polo 
162233516132,Wetsuits
162233548900,Clothing 
162219360356,Nutrition 
162233417828,Boys Swimwear 
162233450596,Girls Swimwear
162234368100,Competition Swimwear
162234400868,Womens Swimwear 
162234433636,Mens Swimwear 
166158696548,Kids Swimwear
162234531940,Fashion Swimwear
162234564708,Juniors Swimwear
162234597476,Active Recreation Swimwear
162234630244,Plus Size Swimwear
162234728548,Beach Gear 
162234761316,Kids Swimwear
162234794084,Boys Swimwear
162234826852,Girls Swimwear
162234859620,Lifeguard
162234892388,Surf
162234925156,Mens Swimwear
162234957924,Wetsuits
162234990692,Clothing 
162235056228,Water Aerobics 
162235088996,Snorkeling  
162235121764,Electronics 
162235154532,Personal Care 
162235187300,Water Polo 
173799637092,Nutrition
162234466404,Swim Gear 
162235220068,Triathlon
162235252836,Cycling
162235285604,Running Apparel 
162235318372,Running Accessories
162235351140,Nutrition
166158893156,Cyber Week Deals 
162235646052,Womens Swimwear 
162235678820,Competition Swimwear
162235711588,Fashion Swimwear
162235744356,Active Recreation Swimwear
162235777124,Water Aerobics Swimwear
162235809892,Water Polo Swimwear
162235842660,Juniors Swimwear
162235908196,Mens Swimwear 
162235940964,Competition Swimwear
162235973732,Boardshorts &Trunks
162236006500,Water Polo Brief
162236039268,Girls Swimwear
162236137572,Boys Swimwear
162236072036,Competition Swimwear
162236104804,Fashion Swimwear
162236170340,Competition Swimwear
162236203108,Boardshorts & Swim Trunks
162236235876,Swim Gear
162236268644,Beach Gear 
162236301412,Bags and Backpacks 
162236334180,Electronics
162236366948,Triathlon 
162236399716,Snorkeling 
162236432484,Personal Care
162236465252,Nutrition 
162236498020,Dryland Training 
162236530788,Clothing 
162236563556,Womens Clothing 
162236596324,Mens Clothing 
162236629092,Kids Clothing 
173800161380,Final Few Clearance
162210742372,Sandals
162236661860,Lifeguard
162234499172,Clothing 
162233155684,Clothing
162233581668,Juniors Swimwear
162233286756,Designer Swimwear
162236694628,Footwear
162236727396,Water Shoes
162233319524,Missy Swimwear
162236760164,Sandals
173799669860,Footwear
162235383908,Water Shoes
162235416676,Sandals
162235023460,Juniors Swimwear
162234663012,Designer Swimwear
162234695780,Missy Swimwear
162235875428,Designer Swimwear
162236792932,Competition Swimwear Final Few
162236989540,Cycling Final Few
166158925924,Black Friday Doorbusters
162237284452,Womens Swimwear
162237317220,Competition Swimwear
162237349988,Missy Swimwear
162237382756,Designer Swimwear
162237415524,Active Recreation Swimwear
173800226916,Mens Swimwear
162237448292,Water Aerobics Swimwear
162237546596,Swim Gear
162237579364,Lifeguard
162237612132,Triathlon
162237644900,Surf
162237677668,Womens 
162243215460,Mens
162243248228,Accessories & Gear
162237481060,Competition Swimwear
162237513828,Boardshorts & Swim Trunks
173800259684,Kids Swimwear & Clothing
162243280996,Kids Competition Swimwear & Clothing 
162243313764,Kids Fashion Swimwear & Clothing 
173800292452,Footwear
162243346532,Womens Footwear
162243379300,Mens Footwear
162243412068,Kids Footwear
162237710436,Team Clothing
162243444836,Womens
162243477604,Mens
162243510372,Kids
173800128612,Surf
162243149924,Womens
162243182692,Mens
166153519204,Temp Cat 1
166153551972,Temp Cat 2
166153584740,Temp Cat 3
166153617508,Temp Cat 4
166153650276,Temp Cat 5
166153683044,Temp Cat 6
173772505188,D-Cup & Up One Piece
173772537956,D-Cup & Up Tankini Top 
173772570724,D-Cup & Up Bikini Top
162237022308,Triathlon Final Few
162236825700,Womens 
162236858468,Mens 
162236891236,Kids
162236924004,Swim Gear
162237055076,Water Aerobics Final Few 
162237087844,Dive Final Few
173800194148,Lifeguard Final Few
162236956772,Clothing 
162209136740,Designer Swimwear
162062860388,TYR Venzo 
162063220836,Arena Air2 Tech Suit 
162064597092,Finis Rival 2.0 Tech Suit
162234138724,One Year Team Swimsuits
162234171492,Two Year Team Swimsuits
173788692580,Gear
162209169508,Plus Swimwear
173799833700, Missy 
173799866468,Active 
173799899236,Juniors
173799932004,Designer 
173799964772,Plus
162234204260,Summer 2019 Team Prints 
162242953316,Arena Summer 2019 Swimsuits 
162242986084,Dolfin Summer 2019 Swimsuits
162243018852,Nike Summer 2019 Swimsuits 
162243051620,Sporti Summer 2019 Swimsuits 
162243084388,Speedo Summer 2019 Swimsuits 
162243117156,TYR Summer 2019 Swimsuits 
173783482468,Test56789
166153715812,Beach Volleyball Swimwear
162241183844,Women's Beach Volleyball Swimwear
173783515236,Women's Beach Volleyball Clothing 
162241413220,Beach Volleyball Gear
173783548004,Beach Volleyball Accessories
162241216612,Swimwear Tops 
162241347684,Swimwear Bottoms 
162241249380,Bikini Tops 
162241282148,Tankini Tops 
162241314916,Active Tops 
162241380452,Swimwear Set
162062565476,Speedo Pure Intent and Valor Tech Suit 
162237120612,Electronics Final Few 
162237153380,Nutrition Final Few 
162237186148,Personal Care Final Few 
162237218916,Water Polo Final Few 
162237251684,Running Final Few
162116993124,Lap Swimming Swimwear
162134524004,SwimRun 
162061058148,Clearance
162241445988,Women's Clearance
162241478756,Competition Swimwear
162241511524,Fashion Swimwear
162241544292,Juniors Swimwear
162241577060,Designer Swimwear 
162241609828,Active Recreation Swimwear
173789020260,Men's Clearance
162241708132,Jammers 
162241740900,Swim Briefs
162241773668,Board shorts
162241806436,Swim Trunks 
162241904740,Gear Clearance 
173789085796,Kids Clearance
162241937508,Boys Swimwear
162241970276,Girls Swimwear
173789118564,Footwear Clearance
162242003044,Women's Footwear
162242035812,Men's Footwear
162242068580,Kid's Footwear
162241642596,Wetsuits
162241839204,Wetsuits
173789053028,Rashguards
162241675364,Triathlon 
162241871972,Triathlon 
162219458660,Triathlon Mom 
162219491428,Cycling Mom 
162242101348,Running Mom 
162062893156,TYR Thresher
166153748580,TEMP BIKINI
173800325220,Xcel
162243543140,Ocean Ramsey
162061385828,Retro Collection 
162061418596,Best Selling Brands Sale
173790724196,Speedo
173790888036,Sporti
173791051876,O'Neill 
173790756964,Womens
173790789732,Mens
173790822500,Kids
162242134116,Gear
173790920804,Womens
173790953572,Mens
173790986340,Kids
173791019108,Gear
173791084644,Womens
173791117412,Mens
173791150180,Kids
173791182948,Gear
162061451364,Rainbow Collection 
166156894308,Stock Up and Save Sale! 
166156927076,Women's Swimwear
166156959844,Men's Swimwear
166156992612,Girls Swimwear
166157025380,Boys Swimwear
162242166884,Competition Swimwear
162242199652,Fashion Swimwear
162242232420,Designer Swimwear
162242265188,Water Aerobics Swimwear
162242429028,Boardshorts
162242461796,Swim Trunks
162242494564,Jammers 
162242527332,Briefs
166157058148,Infant and Toddler Swimwear
162242297956,Active Swimwear
162242625636,Competition Swimwear
162242658404,Fashion Swimwear
162242691172,Board Shorts & Swim Trunks 
162242723940,Competition Swimwear 
162242330724,Juniors Swimwear
162242363492,Water Polo Swimwear
162242560100,Water Polo Brief
162242396260,Lifeguard Swimwear
162242592868,Rashguards
162098839652,Recovery
162098544740,Sports Medicine
162062172260,Rainbow
162233909348,Women
162233942116,Men
162233974884,Kids
162234007652,Accessories
173783580772,Beach Volleyball
173783613540,Diving
173783646308,Synchronized Swimming
162061484132,July 4th Sale 
162242756708,Womens 
162242789476,Mens 
162242822244,Kids 
162242855012,Swim Gear
162066792548,Dolfin Revibe
162066825316,Dolfin Classics Collection 
162235580516,Footwear Final Few
162235613284,Beach Gear Final Few
173791248484,TYR 
173791412324,Arena 
173791576164,Dolfin
173791740004,Ralph Lauren Swimwear
173791805540,Body Glove 
173792002148,Carve Designs
173792067684,Jets Swimwear Australia
173791281252,Womens 
173791314020,Mens 
173791346788,Kids 
173791379556,Gear
173791445092,Womens 
173791477860,Mens 
173791510628,Kids 
173791543396,Gear
173791608932,Womens 
173791641700,Mens 
173791674468,Kids 
173791707236,Gear
173791772772,Womens 
173791838308,Womens 
173791871076,Mens 
173791903844,Kids
173791936612,Gear
173792034916,Womens 
173792100452,Womens 
173792133220,Nike 
173792165988,Womens 
173792198756,Mens 
173792231524,Kids 
173792264292,Gear
173792297060,Orca
173792329828,Womens
173792362596,Mens 
173792395364,Gear
173792428132,Iswim
173792460900,Clubswim
173790855268,Footwear
173792493668,Penbrooke
173792526436,Womens
173783679076,End of Summer Sale 
173793149028,12 Days Test
162242887780,Day 1
162242920548,Day 2
173783711844,test new 543
173783744612,test new 457
173783777380,test 123
173796261988,Renew Collection 
173801209956,TYR Collection X Simone  Manuel 
173800718436,Speedo Vibe Collection 
173800751204,Dripping in Gold Collection 
173793214564,Stay Active! 
173793247332,Open Water Swimming 
173793411172,Triathlon 
173793509476,Activewear 
173793607780,Cycling 
173793738852,Dryland Training 
173793312868,Men
173793345636,Women
173793542244,Women
173793640548,Women
173793673316,Men
173793575012,Men
173793443940,Women
173793476708,Men
173793378404,Gear
173793837156,Surf
173793869924,Women
173793902692,Men
173793935460,Gear
173793706084,Gear
173794066532,Staycation
173794099300,Fashion Swimwear
173794328676,Kids' Swimwear
173794459748,Footwear
173794590820,Pool & Beach Gear
173794623588,Surf Swimwear & Gear
173794656356,Women's
173794689124,Men's
173794721892,Kids'
173794754660,Gear
173794492516,Women's
173794525284,Men's
173794558052,Kids'
173794361444,Girls'
173794394212,Boys'
173794426980,Toddler & Infant
173794132068,One Pieces
173794164836,Bikini Tops
173794197604,Tankini Tops
173794230372,Bikini Bottoms
173794263140,Swim Dresses
173794295908,Cover Ups
173794787428,Active Swimwear
173794820196,Women's
173794852964,Men's
173794885732,Casual Clothing
173794918500,Women's
173794951268,Men's
173794984036,Kids'
173793968228,Active Swimwear
173794000996,Women
173794033764,Men
173792559204,Zoot 
173792591972,Womens 
173792624740,Mens 
173792657508,AquaSphere 
173792690276,DeSoto Sports 
173792723044,Womens
173792755812,Mens 
173792821348,Rip Curl
173792854116,Womens
173792886884,Mens
173792919652,Kids
173791215716,Footwear & Accessories
173791969380,Footwear
173792952420,Footwear & Accessories
173792985188,Gear
173793017956,Maxine
173793050724,Womens
173793083492,Magicsuit & Miraclesuit
173793116260,Womens
173792788580,Gear
162060861540,Temp 40967
260982538340,Masks
173793771620,Workout Mats 
173793804388,Fitness Balls
173807435876,Lien Test
173795016804,Backyard Fun
173795049572,Pool Toys & Games
173795082340,Large Pool Floats & Loungers
173795115108,Kiddie Pools
173795147876,Beach Chairs
173795180644,Infant Pool Floats
173795213412,Beach Towels & Mats
173795246180,Kids' Floaties & Life Vests
173795278948,Pool Rings & Tubes
173795311716,Pool Mattresses
173807468644,Activewear
173807501412,Ankle & Wrist Weights
173807534180,Wrist Weights
173795344484,Sunscreen
173795377252,Inflatable Drink Holders
173795410020,Slip N Slides & Sprinklers
173807566948,Nutrition 
173807599716,Water Bottles 
173780140132,Dev Testing
173780172900,Dev Testing 1
173782466660,Kris Testing
173780205668,Dev Testing 2
173780238436,Dev Testing 3
173780271204,Kris Test 2
173783810148,qcvn testing1
173783842916,sub-qcvn testing1
173783875684,dev testing
173783908452,dev testing 1
173783973988,qcvn testing2
173784006756,sub-1category
173784039524,Dev testing 2
173784105060,qcvn testing 3
173784137828,qcvn testing4
173784170596,qcvn testing5
173784203364,qcvn testing 6
173784236132,qcvn testing 7
173784268900,Vinh Testing1
173784301668,Vinh Sub1
173799112804,Dev testing 4
173784072292,Dev testing 5
173784334436,Vinh Swimming1
173784367204,sub swimming1
173784399972,QC TESTING1
173783941220,sub-qctesting1
173784432740,Vinh lifeguardtest1
173784465508,sub lifeguardtest1
173784531044,Swim Reporting
173784563812,Apparel
173784989796,Gear
173785317476,Other
173785481316,Swimwear
173786595428,Uncategorized
173784596580,Clothing
173784858724,Footwear
173785022564,Bags & Backpack
173785055332,Caps
173785088100,Electronics
173785120868,Goggles & Masks
173785251940,Other
173785284708,Other Swim Training Gear
173785350244,Bad Primary Categories
173785383012,Facility and Deck
173785415780,GHOST / Custom
173785448548,SwimOutlet Plus Membership
173785514084,Bottoms
173785874532,Grab Bag
173785907300,One-Piece
173785940068,Other
173785972836,Tech Suits
173786169444,Tops
173786366052,Two-Piece
173786398820,Wetsuits & Accessories
173784629348,Accessories
173784662116,Bottoms
166153781348,Cover Ups & Wraps
173784694884,Dresses
173784727652,Hoodies, Jackets & Sweatshirts
173784760420,Other
173784793188,Parkas
173784825956,Tops
173784891492,Other
173784924260,Sandals
173784957028,Water Shoes
173785153636,Accessories
173785186404,Goggles
173785219172,Masks
173785546852,Bikini
173785579620,Bikini Bottoms
173785612388,Board Shorts
173785645156,Briefs
173785677924,Jammers
173785710692,Other
173785743460,Swim Shorts
173785776228,Swim Skirts
173785808996,Swim Tights & Leggings
173785841764,Trunks
173786005604,Closed Back
173786038372,High Waist Jammers
173786071140,Jammers
173786103908,Open Back
173786136676,Other
173786202212,Bikini
173786234980,Other Sun Protection
173786267748,Rashguards
173786300516,Swim Shirts
173786333284,Tankini
166153814116,Accessories
173786431588,Full Suits
173786464356,Jackets, Vests, Shorts & Pants
173786497124,Other
173786529892,Sleeveless / Short & Long Johns
173786562660,Spring Suits
174486356068,Blankets
173784498276,SUB LIFEGUARDTEST2
173574619236,Swimwear
173577076836,Rash Guards
173577732196,Wetsuits
173579272292,Swim Gear
173589954660,Clothing
173597982820,Guard & Rescue Equipment
173599916132,Lifeguard
173574652004,Women’s
173575864420,Men's
173576388708,Boys'
173576716388,Girls'
173577109604,Men's Rash Guards & Swim Shirts
173577207908,Women's Rash Guards & Swim Shirts
173577371748,Boys' Rash Guards & Sun Protection
173577535588,Girls' Rash Guards & Sun Protection
173577764964,Men's
173578322020,Women's
173578879076,Boys'
173579075684,Girls'
173579305060,Swim Goggles
173580517476,Swim Caps
173580058724,Product Bundles
173580091492,Lap Counters
173580124260,Backpacks & Bags
173581041764,Shampoo & Personal Care
173581729892,Nutrition
173582024804,Kickboards
173582057572,Life Jackets
173582188644,Pull Buoys
173582221412,Swim Fins
173582549092,Water Bottles
173582581860,Swim Paddles & Resistance Gloves
173582680164,Swim Snorkels
173582778468,Ear Plugs & Nose Clip
173582909540,Swim Towels
173583040612,Swim Training Aids
173583237220,Dryland Training
173583761508,Water Aerobics & Aqua Fitness
173584154724,Water Polo
173584580708,Triathlon
173589987428,Men's
173592903780,Boys'
173593722980,Girls'
173598015588,Assisted Access
173598212196,Backstroke Flags
173598244964,Canopies & Benches
173598277732,Lane Lines & Reels
173598310500,Lane Timers
173598343268,Lap Counters
173598376036,Pace Clocks
173598408804,Scoreboards
173598441572,Start Systems
173598474340,Starting Blocks
173598507108,Steps & Ladders
173598539876,Storage
